Chuyên gia chia sẻ bí quyết thành công khi tranh biện|https://vnexpress.net/chuyen-gia-chia-se-bi-quyet-thanh-cong-khi-tranh-bien-4475222.html|https://i1-vnexpress.vnecdn.net/2022/06/12/279292633-765403781501713-5324-4563-7409-1655044895.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=7yo3tu6nZv3zQaHzLh5HRQ|Theo chuyên gia Marvin Long Đỗ, thí sinh nên luyện kỹ năng xây hệ thống lập luận, cập nhật thông tin trong nước và quốc tế để gia tăng lợi thế thi đấu.|giáo dục|vnexpress.net|unknow
Ứng dụng giáo dục đề cao tính cá nhân hóa người dùng|https://vnexpress.net/ung-dung-giao-duc-de-cao-tinh-ca-nhan-hoa-nguoi-dung-4474116.html|https://i1-vnexpress.vnecdn.net/2022/06/13/Image-1655081702-6223-1655081799.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=4NxllcIB68S5oSCyg77geA|Nền tảng học trực tuyến Geniebook ứng dụng công nghệ AI, có khả năng phân tích điểm mạnh và điểm yếu của từng học sinh, giúp các em tự tin và chủ động.|giáo dục|vnexpress.net|unknow
Hơn 10.000 hiệu trưởng tham gia dự án trường học hạnh phúc|https://vnexpress.net/hon-10-000-hieu-truong-tham-gia-du-an-truong-hoc-hanh-phuc-4474551.html|https://i1-vnexpress.vnecdn.net/2022/06/10/05-8772-1654841068.png?w=220&h=132&q=100&dpr=1&fit=crop&s=-ud0HsfIJRjJVJrS_Wrb7Q|"Hơn 10.000 hiệu trưởng sẽ tập huấn trong dự án ""Trường học hạnh phúc"" do Quỹ hỗ trợ đổi mới giáo dục phổ thông Việt Nam tổ chức trong năm 2022-2023."|giáo dục|vnexpress.net|unknow
Điểm chuẩn vào lớp 10 THPT chuyên Sư phạm|https://vnexpress.net/diem-chuan-vao-lop-10-thpt-chuyen-su-pham-4475249.html|https://i1-vnexpress.vnecdn.net/2022/06/12/42354f02703cb062e92d-165503723-9431-3943-1655038098.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=MoibygWmxrW7ZVg0Dzl4yg|Cả 7 lớp chuyên của trường THPT chuyên Đại học Sư phạm đều lấy điểm chuẩn từ 23,25 trở lên, trong đó Toán cao nhất - 27,5.|giáo dục|vnexpress.net|unknow
Giải đề thi Toán lớp 10 chuyên tại TP HCM|https://vnexpress.net/giai-de-thi-toan-lop-10-chuyen-tai-tp-hcm-4475244.html|https://i1-vnexpress.vnecdn.net/2022/06/12/loi-giai-de-chuyen-tphcm-2022-9942-3191-1655034692.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=FtDI6Hd4GYjPkYEjGUn6Xg|Đề Toán chuyên vào lớp 10 tại TP HCM vừa sức, tuy nhiên câu biến đổi đại số và bất đẳng thức không mới, theo nhận xét của các giáo viên.|giáo dục|vnexpress.net|unknow
Đề thi lớp 10 vừa sức, điểm chuẩn không nhiều biến động|https://vnexpress.net/de-thi-lop-10-vua-suc-diem-chuan-khong-nhieu-bien-dong-4475221.html|https://i1-vnexpress.vnecdn.net/2022/06/12/thi-sinh-2-1655030054-3865-1655030537.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=1FTHhJxGn2nBmxh6QfhJdg|TP HCMĐề thi ba môn vào lớp 10 được giáo viên đánh giá vừa sức, nằm trong chương trình, điểm chuẩn biến động không đáng kể.|giáo dục|vnexpress.net|unknow
Rèn IQ với bốn câu đố tư duy|https://vnexpress.net/ren-iq-voi-bon-cau-do-tu-duy-4475225.html|https://i1-vnexpress.vnecdn.net/2022/06/12/1q-jpeg-1655027438-7241-1655027485.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=KkHzb7QtCNJKyaenFENEoQ|Cho 5 đồng hồ với số chỉ thời gian lần lượt 2:31, 3:13, 3:55, 4:37. Trong 60 giây, bạn có thể tìm ra số chỉ trên mặt đồng hồ thứ năm?|giáo dục|vnexpress.net|unknow
Đề Văn, Toán thi lớp 10 chuyên ở TP HCM|https://vnexpress.net/de-van-toan-thi-lop-10-chuyen-o-tp-hcm-4475228.html|https://i1-vnexpress.vnecdn.net/2022/06/12/chuyen-van-8880-1655027401-165-1694-1288-1655028283.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=40aNES2hs48inCId_i0hzg|6.300 thí sinh hoàn thành môn chuyên để tranh hơn 1.600 suất vào THPT chuyên Lê Hồng Phong, chuyên Trần Đại Nghĩa và các trường có lớp chuyên, chiều 12/6.|giáo dục|vnexpress.net|unknow
Đề thi, gợi ý giải ba môn vào lớp 10 công lập TP HCM|https://vnexpress.net/de-thi-goi-y-giai-ba-mon-vao-lop-10-cong-lap-tp-hcm-4475185.html|https://i1-vnexpress.vnecdn.net/2022/06/12/thisinh1-1655015122-8209-1655015249.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=Q4xnN3LJ8wtewUIO1m8FTw|Gần 94.000 thí sinh kết thúc hai ngày thi tuyển sinh vào lớp 10 công lập với ba môn Toán, Văn, Ngoại ngữ, ngày 12/6.|giáo dục|vnexpress.net|unknow
Phụ huynh đội nắng chờ con thi vào lớp 10|https://vnexpress.net/phu-huynh-doi-nang-cho-con-thi-vao-lop-10-4475180.html|https://i1-vnexpress.vnecdn.net/2022/06/12/9-JPG-1655010175.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=3jwaO6RKx1g_l9AAD3_qtQ|TP HCMPhụ huynh đứng ngồi hàng giờ chờ đợi để động viên, khích lệ tinh thần con trong đợt thi chuyển cấp, diễn ra vào 11-12/6.|giáo dục|vnexpress.net|unknow
Quy đổi IELTS trong xét tuyển đại học - dễ dãi hay phù hợp?|https://vnexpress.net/quy-doi-ielts-trong-xet-tuyen-dai-hoc-de-dai-hay-phu-hop-4473775.html|https://i1-vnexpress.vnecdn.net/2022/06/08/3-1654687925-6575-1654688304.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=fdueYnojYU0WrlwOGkYvEw|Nhiều trường đại học quy đổi IELTS 5.5 thành 10 điểm tuyệt đối, thậm chí vượt khung lên 12 điểm, gây nghi ngại chứng chỉ ngoại ngữ đang được coi trọng quá mức.|giáo dục|vnexpress.net|unknow
Giải đề Toán vào lớp 10 tại TP HCM|https://vnexpress.net/giai-de-toan-vao-lop-10-tai-tp-hcm-4475161.html|https://i1-vnexpress.vnecdn.net/2022/06/12/loi-giai-de-dk-tphcm-2022-page-2790-7769-1655014025.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=xv52kLHILWTGvi7fjxeViw|Theo các giáo viên, đề thi Toán mang tính thực tế cao, vừa sức, phần phân hoá nằm ở ý b bài 7.|giáo dục|vnexpress.net|unknow
Đáp án bài toán 'Nhất nhất' của học sinh lớp 3|https://vnexpress.net/dap-an-bai-toan-nhat-nhat-cua-hoc-sinh-lop-3-4474993.html|https://i1-vnexpress.vnecdn.net/2022/06/11/bai-toan-1654941905-8605-1654941952.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=ZXeBPgSslAi1PHsfz-eJbw|Để mò ra đáp số không khó nhưng tìm được lời giải logic chặt chẽ cho bài toán này lại rất khó, ngay cả với người lớn.|giáo dục|vnexpress.net|unknow
Bí quyết đạt điểm 9, 10 môn Sinh tốt nghiệp THPT|https://vnexpress.net/bi-quyet-dat-diem-9-10-mon-sinh-tot-nghiep-thpt-4472697.html|https://i1-vnexpress.vnecdn.net/2022/06/09/01f93da1c420047e5d31-165476134-5204-4689-1654761628.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=pMu58OSFlhT_vPzWOUwY5g|Cô Thanh Xuân, giáo viên THPT chuyên Lê Hồng Phong (Nam Định), chỉ ra các lỗi thí sinh thường mắc và cách nhận diện câu hỏi Sinh học thi tốt nghiệp THPT.|giáo dục|vnexpress.net|unknow
Cuộc thi tranh biện toàn quốc thêm hình thức đăng ký|https://vnexpress.net/cuoc-thi-tranh-bien-toan-quoc-them-hinh-thuc-dang-ky-4475142.html|https://i1-vnexpress.vnecdn.net/2022/06/12/279563284-765392204836204-8997-6230-7173-1655018113.jpg?w=220&h=132&q=100&dpr=1&fit=crop&s=CVMDkszM1CzvC5vJLrxIsQ|Ngoài yêu cầu quay video, ban tổ chức bổ sung hình thức dự thi bằng bài viết, giúp học sinh cả nước có thêm cơ hội vào vòng hai, nhận học bổng 10.000 USD.|giáo dục|vnexpress.net|unknow
